Time,Distance[km],Battery SOC[%],Motor RPS,Motor RPM,Speed[km/h],Motor Torque,SOC Voltage[V],Electric_consumption_current[A],Electirc Power[W]
3321,73.3301734,93.2319053,68.1414848,4088.48909,65.8187037,207.615947,907.359136,43775.0485,92255.8005
3322,73.3485726,93.2299568,69.0055838,4140.33503,66.6533477,205.227057,907.356616,43774.9269,92299.8494
3323,73.3672021,93.2280083,69.8586869,4191.52122,67.4773705,202.868567,907.354096,43774.8053,92328.4323
3324,73.386059,93.2260597,70.7009266,4242.0556,68.2909003,200.54011,907.351576,43774.6837,92325.8781
3325,73.4051405,93.2241112,71.5324341,4291.94605,69.0940637,198.241323,907.349055,43774.5621,92304.981
3326,73.4244437,93.2221627,72.3533393,4341.20036,69.8869861,195.971847,907.346535,43774.4405,92275.9692
3327,73.4439657,93.2202143,73.1637704,4389.82622,70.6697915,193.731328,907.344015,43774.319,92235.8327
3328,73.4637037,93.2182658,73.9638546,4437.83127,71.4426027,191.519414,907.341495,43774.1974,92169.9798
3329,73.4836551,93.2163173,74.7537174,4485.22305,72.2055411,189.335758,907.338975,43774.0758,92088.0235
3330,73.503817,93.2143688,75.5334833,4532.009,72.9587266,187.180016,907.336455,43773.9542,91991.0511
3331,73.5241868,93.2124204,76.3032752,4578.19651,73.7022781,185.051848,907.333935,43773.8326,91888.528
3332,73.5447619,93.210472,77.0632146,4623.79288,74.436313,182.950919,907.331414,43773.711,91763.5388
3333,73.5655395,93.2085235,77.8134219,4668.80531,75.1609475,180.876894,907.328894,43773.5895,91623.4707
3334,73.5865171,93.2065751,78.5540161,4713.24096,75.8762965,178.829447,907.326374,43773.4679,91468.9168
3335,73.6076921,93.2046267,79.2851147,4757.10688,76.5824738,176.80825,907.323854,43773.3463,91302.015
3336,73.6290621,93.2026783,80.0073492,4800.44095,77.280089,175.207706,907.321334,43773.2247,91319.0434
3337,73.6506249,93.2007299,80.7229506,4843.37703,77.9712972,173.888805,907.318814,43773.1031,91455.3949
3338,73.6723789,93.1987815,81.4322079,4885.93247,78.6563776,172.581595,907.316294,43772.9816,91579.7759
3339,73.6943224,93.1968331,82.1351722,4928.11033,79.3353796,171.285985,907.313774,43772.86,91692.4823
3340,73.7164536,93.1948847,82.8318945,4969.91367,80.0083523,170.001878,907.311254,43772.7384,91794.454
3341,73.7387709,93.1929364,83.5224252,5011.34551,80.6753444,168.729183,907.308734,43772.6168,91887.9718
3342,73.7612727,93.190988,84.2068145,5052.40887,81.3364046,167.467808,907.306214,43772.4952,91970.172
3343,73.7839572,93.1890396,84.8851124,5093.10675,81.9915809,166.217659,907.303694,43772.3737,92038.0043
3344,73.806823,93.1870912,85.5573684,5133.4421,82.6409213,164.978645,907.301174,43772.2521,92094.7888
3345,73.8298683,93.1851428,86.2236318,5173.41791,83.2844733,163.750677,907.298654,43772.1305,92140.8101
3346,73.8530916,93.1831944,86.8839514,5213.03708,83.9222842,162.533663,907.296134,43772.0089,92177.8801
3347,73.8764913,93.181246,87.5383759,5252.30256,84.554401,161.327514,907.293614,43771.8874,92204.628
3348,73.9000658,93.1792977,88.1869537,5291.21722,85.1808703,160.132142,907.291094,43771.7658,92221.0716
3349,73.9238135,93.1773493,88.8297327,5329.78396,85.8017384,158.947456,907.288574,43771.6442,92227.4752
3350,73.9477329,93.1754009,89.4667605,5368.00563,86.4170515,157.773371,907.286054,43771.5226,92221.4816
3351,73.9718224,93.1734526,90.0980846,5405.88508,87.0268553,156.609798,907.283534,43771.4011,92205.216
3352,73.9960806,93.1715042,90.723752,5443.42512,87.6311952,155.456651,907.281014,43771.2795,92180.0858
3353,74.0205059,93.1695559,91.3438094,5480.62856,88.2301163,154.313843,907.278494,43771.1579,92145.5638
3354,74.0450969,93.1676076,91.9583032,5517.49819,88.8236635,153.181289,907.275974,43771.0363,92101.901
3355,74.0698519,93.1656592,92.5672796,5554.03678,89.4118813,152.058904,907.273454,43770.9148,92049.3439
3356,74.0947696,93.1637109,93.1707843,5590.24706,89.9948139,150.946604,907.270934,43770.7932,91988.1342
3357,74.1198485,93.1617626,93.7688628,5626.13177,90.5725054,149.844305,907.268414,43770.6716,91918.7783
3358,74.1450872,93.1598143,94.3615604,5661.69362,91.1449993,148.751924,907.265894,43770.55,91838.1334
3359,74.1704842,93.157866,94.9489217,5696.9353,91.7123389,147.669377,907.263374,43770.4285,91749.3145
3360,74.196038,93.1559177,95.5309946,5731.85968,92.2745703,146.616603,907.260854,43770.3069,91664.7537
3361,74.2217474,93.1539695,96.106164,5766.36984,92.8301335,135.34441,907.258334,43770.1853,85277.9626
3362,74.247588,93.1520227,96.459047,5787.54282,93.1709876,61.9663973,907.255816,43770.0638,39017.5452
3363,74.273488,93.1500777,96.5732635,5794.39581,93.2813107,22.5087026,907.253301,43769.9425,14428.0211
3364,74.2993901,93.1481341,96.4499751,5786.99851,93.1622249,-21.2400213,907.250787,43769.8212,-13633.721
3365,74.32523,93.146191,96.1568749,5769.4125,92.8791158,-25.2501228,907.248273,43769.6999,-16024.5473
3366,74.3509874,93.1442481,95.838872,5750.33232,92.5719529,-26.8261304,907.24576,43769.5787,-16921.3128
3367,74.3766638,93.142305,95.5714549,5734.28729,92.3136514,-16.9028072,907.243247,43769.4575,-10860.1204
3368,74.4022782,93.1403617,95.3667558,5722.00535,92.11593,-13.1595344,907.240734,43769.3362,-8546.36525
3369,74.4278472,93.1384182,95.245904,5714.75424,91.9991978,-1.16121604,907.23822,43769.2149,-787.389159
3370,74.4533897,93.1364746,95.1401712,5708.41027,91.8970691,-7.22667505,907.235706,43769.0936,-4782.25732
3371,74.4789036,93.1345309,95.0563637,5703.38182,91.8161185,1.59886975,907.233192,43768.9724,1080.18155
3372,74.5044023,93.132587,95.0170268,5701.02161,91.7781224,7.20215196,907.230678,43768.8511,4760.28612
3373,74.5298971,93.1306427,95.0384446,5702.30668,91.7988102,27.8799607,907.228163,43768.7297,17424.2296
3374,74.5554036,93.1286983,95.0844628,5705.06777,91.8432597,21.3095533,907.225648,43768.6084,13484.2458
3375,74.5809192,93.1267539,95.109122,5706.54732,91.8670783,17.7906233,907.223134,43768.4871,11343.2799
3376,74.6064398,93.1248097,95.1223372,5707.34023,91.879843,15.9044313,907.220619,43768.3658,10205.5503
3377,74.631963,93.1228655,95.1294169,5707.76502,91.8866814,14.8929639,907.218104,43768.2445,9590.47917
3378,74.6574877,93.1209214,95.1332061,5707.99237,91.8903415,14.3504378,907.21559,43768.1231,9258.76297
3379,74.6830131,93.1189772,95.1352303,5708.11382,91.8922966,14.0594027,907.213075,43768.0018,9080.29174
3380,74.7085389,93.1170331,95.1363075,5708.17845,91.8933371,13.9032672,907.210561,43767.8805,8984.39299
3381,74.7340649,93.115089,95.1368768,5708.21261,91.893887,13.8194991,907.208046,43767.7592,8932.89814
3382,74.759587,93.1131452,95.0934231,5705.60539,91.8519146,-2.59485042,907.205532,43767.6379,-1746.98968
3383,74.7850871,93.1112017,94.9788171,5698.72902,91.7412152,-7.78918744,907.203018,43767.5166,-5134.7708
3384,74.8105399,93.1092587,94.711402,5682.68412,91.4829156,-31.0849057,907.200505,43767.3954,-19303.715
3385,74.8358984,93.1073161,94.2989184,5657.9351,91.0844926,-40.0332106,907.197993,43767.2742,-24621.3444
3386,74.8611435,93.1053735,93.8920351,5633.52211,90.691479,-32.7829879,907.19548,43767.153,-20151.8984
3387,74.8862982,93.1034305,93.6520518,5619.12311,90.4596762,-8.53568078,907.192967,43767.0317,-5532.18388
3388,74.9114119,93.1014869,93.5621376,5613.72826,90.3728269,0.835061026,907.190453,43766.9104,557.046554
3389,74.9365135,93.0995428,93.564798,5613.88788,90.3753966,24.6167622,907.187939,43766.7891,15226.5251
3390,74.9616353,93.0975977,93.7304347,5623.82608,90.5353872,72.9468029,907.185423,43766.6678,44771.4293
3391,74.9868247,93.0956514,94.0516043,5643.09626,90.8456089,98.4183499,907.182906,43766.5463,60836.931
3392,75.0121083,93.0937049,94.4117031,5664.70219,91.1934328,94.117697,907.180388,43766.4248,58378.6864
3393,75.0374864,93.0917584,94.7576793,5685.46076,91.5276155,91.88629,907.17787,43766.3034,57187.4967
3394,75.0629563,93.0898121,95.096196,5705.77176,91.8545929,90.74091,907.175353,43766.1819,56666.479
3395,75.0885124,93.087866,95.3884111,5723.30467,92.1368472,72.5913577,907.172836,43766.0605,45326.4519
3396,75.1141343,93.0859206,95.5794335,5734.76601,92.321358,45.4009749,907.17032,43765.9391,28267.0769
3397,75.1397863,93.0839765,95.596962,5735.81772,92.338289,-2.96980857,907.167805,43765.8178,-2007.03787
3398,75.1654154,93.0820333,95.4196222,5725.17733,92.1669943,-18.4454389,907.165292,43765.6965,-11782.9024
3399,75.1909876,93.0800902,95.2054467,5712.3268,91.9601195,-13.7623,907.162779,43765.5753,-8904.10262
3400,75.2164953,93.0781474,94.9005411,5694.03246,91.6656074,-33.2846637,907.160266,43765.4541,-20668.5249
3401,75.2419024,93.0762049,94.4739832,5668.43899,91.2535899,-40.8180369,907.157753,43765.3329,-25144.3784
3402,75.2671936,93.0742624,94.061779,5643.70674,90.8554367,-33.0533845,907.155241,43765.2116,-20349.3938
3403,75.2924099,93.0723188,93.9797285,5638.78371,90.7761831,36.7161809,907.152727,43765.0904,22528.2763
3404,75.3176487,93.0703734,94.1836492,5651.01895,90.9731526,79.2223989,907.150211,43764.969,48924.8425
3405,75.3429666,93.0684268,94.5671654,5674.02992,91.3435957,119.381929,907.147693,43764.8475,74166.029
3406,75.3684065,93.0664792,95.079622,5704.77732,91.8385839,140.540607,907.145174,43764.726,87553.3868
3407,75.3939901,93.0645315,95.6175401,5737.0524,92.3581656,134.264396,907.142655,43764.6044,84187.9097
3408,75.4197109,93.0625842,96.0930966,5765.58579,92.8175115,113.634147,907.140136,43764.4829,71736.5004
3409,75.4455415,93.0606379,96.417444,5785.04664,93.1308027,67.738257,907.137619,43764.3615,42696.0338
3410,75.4714371,93.0586927,96.5924452,5795.54671,93.2998386,43.0851418,907.135103,43764.2401,27115.3343
3411,75.4973677,93.0567481,96.6870584,5801.22351,93.3912266,29.7878665,907.132588,43764.1188,18902.3196
3412,75.5233172,93.0548038,96.7382637,5804.29582,93.4406864,22.5996137,907.130073,43763.9974,14508.0474
3413,75.5492771,93.0528596,96.7659892,5805.95935,93.4674669,18.7090794,907.127559,43763.8761,12112.5316
3414,75.5752385,93.0509159,96.7390115,5804.34069,93.4414087,-0.591606929,907.125045,43763.7548,-408.261837
3415,75.601182,93.0489725,96.6360115,5798.16069,93.3419198,-6.83553893,907.122531,43763.6336,-4601.50313
3416,75.6270918,93.0470293,96.4936145,5789.61687,93.2043768,-9.22442887,907.120018,43763.5123,-6145.71555
3417,75.6529667,93.0450859,96.3961131,5783.76678,93.1101989,0.506881725,907.117504,43763.3911,348.683936
3418,75.6788281,93.043142,96.3940943,5783.64566,93.108249,24.1957259,907.11499,43763.2698,15426.5487
3419,75.7047003,93.0411976,96.4692816,5788.1569,93.1808733,37.0120262,907.112475,43763.1484,23305.7085
3420,75.7305989,93.0392528,96.5861535,5795.16921,93.2937613,43.9456151,907.10996,43763.0271,27648.0158
3421,75.7565322,93.037308,96.7255143,5803.53086,93.4283716,47.7038761,907.107444,43762.9057,30058.0603
3422,75.7825125,93.0353624,96.9607505,5817.64503,93.6555892,84.5819687,907.104928,43762.7843,53794.2295
3423,75.8085815,93.0334153,97.3992389,5843.95433,94.0791306,139.170009,907.102409,43762.6628,88800.1823
3424,75.8347826,93.0314679,97.890021,5873.40126,94.5531831,116.704999,907.099891,43762.5413,75009.791
3425,75.8611084,93.0295207,98.3487788,5900.92673,94.9963029,121.878181,907.097372,43762.4198,78667.0009
3426,75.8875637,93.0275731,98.8652806,5931.91684,95.4951984,141.888536,907.094853,43762.2983,91840.0825
3427,75.9141555,93.0256258,99.3232525,5959.39515,95.9375591,101.433417,907.092334,43762.1768,66140.1831
3428,75.9408467,93.0236798,99.6077126,5976.46275,96.2123226,62.3590501,907.089818,43762.0553,40537.8019
3429,75.9675916,93.0217351,99.7229662,5983.37797,96.3236475,23.8819246,907.087302,43761.934,15798.997
3430,75.9943445,93.0197916,99.6630031,5979.78019,96.2657285,-9.35352582,907.084788,43761.8127,-6442.24937
3431,76.0210578,93.0178487,99.4424199,5966.54519,96.0526644,-20.1448378,907.082275,43761.6915,-13392.7509
3432,76.0477011,93.015906,99.1524869,5949.14922,95.7726145,-24.3497267,907.079763,43761.5702,-15991.9785
3433,76.0742682,93.0139632,98.8953487,5933.72092,95.5242415,-15.7061983,907.07725,43761.449,-10502.1872
3434,76.100775,93.0120203,98.6941077,5921.64646,95.3298604,-12.4009577,907.074737,43761.3278,-8366.46425
3435,76.1272311,93.0100773,98.5143012,5910.85807,95.1561831,-11.149243,907.072224,43761.2065,-7539.43664
3436,76.1536345,93.0081344,98.2831446,5896.98868,94.932906,-21.0391613,907.069711,43761.0853,-13782.1276
3437,76.1799719,93.0061916,98.0485832,5882.91499,94.7063403,-14.5020324,907.067198,43760.9641,-9645.92181
3438,76.2062528,93.0042487,97.8560806,5871.36483,94.5203996,-12.0154287,907.064685,43760.8428,-8043.40622
3439,76.2324846,93.0023057,97.6796508,5860.77905,94.3499839,-11.0810119,907.062172,43760.7216,-7427.63454
3440,76.2586757,93.0003625,97.5690517,5854.1431,94.2431549,-0.332077653,907.059659,43760.6003,-231.344981
3441,76.2848421,92.9984192,97.4672246,5848.03348,94.1447988,-6.64295244,907.057635,43760.2886,-4514.18578
3442,76.3109749,92.9964762,97.3253536,5839.52121,94.0077638,-9.06497606,907.055725,43759.9331,-6095.84074
3443,76.3370673,92.9945332,97.1682242,5830.09345,93.8559906,-10.0046312,907.053814,43759.5777,-6694.12705
3444,76.3631166,92.9925902,97.0052825,5820.31695,93.6986032,-10.3790196,907.051903,43759.2223,-6923.62658
3445,76.3891219,92.9906472,96.8401278,5810.40767,93.5390782,-10.5379092,907.049992,43758.8669,-7013.67717
3446,76.4150885,92.9887041,96.7339711,5804.03827,93.4365402,-0.141324879,907.048081,43758.5115,-97.691161
3447,76.4410362,92.9867607,96.6872925,5801.23755,93.3914528,6.3363088,907.04617,43758.1561,4275.72919
3448,76.4669745,92.9848172,96.6619971,5799.71983,93.3670196,9.88054539,907.044259,43757.8006,6579.18492
3449,76.4929078,92.9828736,96.6482861,5798.89717,93.353776,11.8011395,907.042347,43757.4451,7804.2096
3450,76.5188422,92.9809297,96.6828062,5800.96837,93.3871194,30.3041824,907.040436,43757.0896,19220.0927
3451,76.5447948,92.9789854,96.7776221,5806.65733,93.4787032,40.3268573,907.038524,43756.734,25448.6816
3452,76.5707738,92.9770412,96.8631422,5811.78853,93.5613081,28.3285384,907.036612,43756.3784,18032.525
3453,76.5967738,92.975097,96.9513438,5817.08063,93.6465032,39.2633615,907.0347,43756.0228,24829.6242
3454,76.6227988,92.9731528,97.0332978,5821.99787,93.7256635,27.7837465,907.032788,43755.6672,17725.1588
3455,76.6488403,92.9712089,97.0777398,5824.66439,93.7685906,21.564578,907.030876,43755.3117,13921.9296
3456,76.6748868,92.9692655,97.0600239,5823.60143,93.7514786,0.772826866,907.028965,43754.9563,534.694397
3457,76.7009174,92.9673225,96.9639991,5817.83994,93.658727,-6.36585452,907.027054,43754.6009,-4307.49094
3458,76.7269213,92.9653794,96.8834002,5813.00401,93.5808756,2.17074982,907.025143,43754.2456,1491.16304
3459,76.7529102,92.9634362,96.8443425,5810.66055,93.5431493,7.63413246,907.023232,43753.8902,5134.79126
3460,76.7788913,92.9614928,96.8231531,5809.38919,93.5226822,10.5985595,907.021321,43753.5348,7051.29996
3461,76.8048681,92.9595494,96.8116566,5808.6994,93.5115776,12.2062499,907.01941,43753.1794,8074.36741
3462,76.8308427,92.957606,96.8054161,5808.32496,93.5055497,13.0779075,907.017498,43752.824,8624.16274
3463,76.856812,92.9556629,96.7587512,5805.52507,93.4604756,-2.60045686,907.015588,43752.4686,-1781.13827
3464,76.8827643,92.9537198,96.6996561,5801.97937,93.4033949,4.56036008,907.013677,43752.1133,3098.44526
3465,76.908709,92.9517763,96.7105015,5802.63009,93.4138706,26.3787391,907.011765,43751.7579,16796.4608
3466,76.9346672,92.9498323,96.7924927,5807.54956,93.4930669,38.2018554,907.009854,43751.4024,24126.534
3467,76.9606491,92.9478884,96.8710743,5812.26446,93.5689698,27.1790915,907.007942,43751.0469,17320.3403
3468,76.9866507,92.9459444,96.9555191,5817.33115,93.6505361,38.6404982,907.00603,43750.6915,24441.2752
3469,77.0126805,92.9440002,97.0772691,5824.63615,93.768136,44.8583259,907.004118,43750.336,28364.9283
3470,77.038742,92.9420562,97.1774103,5830.64462,93.8648636,30.8449449,907.002206,43749.9805,19653.3127
3471,77.0648236,92.9401124,97.2317526,5833.90516,93.9173535,23.2500244,907.000295,43749.6251,14982.2798
3472,77.0909122,92.9381692,97.2194819,5833.16892,93.9055011,1.72826355,906.998384,43749.2697,1193.3177
3473,77.1169862,92.9362265,97.1275309,5827.65185,93.8166845,-6.08424378,906.996473,43748.9145,-4128.26499
3474,77.1430285,92.9342839,96.9894858,5819.36915,93.6833449,-8.8869683,906.994563,43748.5593,-5958.59382
3475,77.1690253,92.9323416,96.7739743,5806.43846,93.4751798,-20.4411016,906.992653,43748.2042,-13186.751
3476,77.1949471,92.9303997,96.4256317,5785.5379,93.1387113,-35.3988762,906.990743,43747.8491,-22290.6253
3477,77.2207551,92.9284583,95.9232208,5755.39325,92.6534264,-51.7580648,906.988834,43747.4941,-32348.072
3478,77.2464297,92.9265166,95.4987681,5729.92609,92.2434423,-26.3912135,906.986924,43747.1391,-16596.5066
3479,77.271998,92.9245751,95.0541912,5703.25147,91.81402,-48.6550512,906.985015,43746.7841,-30131.1727
3480,77.2974196,92.9226341,94.4105754,5664.63452,91.1923435,-68.080448,906.983106,43746.4293,-42033.7591
3481,77.3226733,92.9206928,93.8894486,5633.36692,90.6889807,-32.6599069,906.981197,43746.0743,-20077.9995
3482,77.3478158,92.9187511,93.5292019,5611.75211,90.3410139,-30.0581012,906.979287,43745.7193,-18453.2507
3483,77.3728584,92.9168094,93.1251153,5587.50692,89.9507017,-39.9809157,906.977378,43745.3643,-24285.8076
3484,77.3977832,92.914868,92.6607149,5559.6429,89.5021316,-43.843347,906.975469,43745.0094,-26468.8667
3485,77.4225915,92.9129263,92.2953751,5537.72251,89.1492454,-23.5412247,906.973559,43744.6544,-14400.3866
3486,77.4473213,92.9109842,92.0548552,5523.29131,88.9169242,-15.9650972,906.971649,43744.2993,-9915.10564
3487,77.4719939,92.9090421,91.8608297,5511.64978,88.7295125,-13.1606862,906.969739,43743.9443,-8233.60471
3488,77.4966229,92.9070996,91.7450501,5504.703,88.6176796,-1.1602743,906.967829,43743.5892,-757.673616
3489,77.5212319,92.905157,91.697936,5501.87616,88.5721715,5.33037774,906.965919,43743.234,3423.40144
3490,77.5458316,92.9032142,91.6734837,5500.40902,88.5485527,8.95883375,906.964008,43742.8788,5673.63125
3491,77.5704265,92.9012713,91.6606992,5499.64195,88.5362041,10.8553743,906.962097,43742.5237,6829.58058
3492,77.5950189,92.8993284,91.654012,5499.24072,88.5297448,11.8462455,906.960187,43742.1685,7427.50562
3493,77.6196141,92.8973852,91.6944646,5501.66787,88.5688184,30.5593116,906.958276,43741.8133,18392.1509
3494,77.644225,92.8954419,91.7509855,5505.05913,88.6234127,22.1532959,906.956364,43741.458,13511.7767
3495,77.668847,92.8934988,91.7805001,5506.83001,88.6519213,17.766917,906.954454,43741.1028,10937.9165
3496,77.6934748,92.8915558,91.7959155,5507.75493,88.6668112,15.4757814,906.952543,43740.7476,9600.34238
3497,77.7181057,92.8896129,91.8039646,5508.23788,88.6745859,14.2784373,906.950632,43740.3925,8893.92351
3498,77.7427381,92.88767,91.8081635,5508.48981,88.6786416,13.652538,906.948721,43740.0373,8522.33749
3499,77.7673755,92.8857269,91.8542359,5511.25416,88.7231436,31.4954991,906.94681,43739.6821,18970.8032
3500,77.7920297,92.8837837,91.9136786,5514.82072,88.78056,22.6716204,906.944899,43739.3269,13837.1314
3501,77.8166914,92.8818409,91.9009089,5514.05453,88.7682255,-0.0708807806,906.942989,43738.9718,-46.564022
3502,77.8413377,92.8798987,91.8035982,5508.21589,88.674232,-7.26183286,906.941079,43738.6168,-4635.01659
3503,77.865957,92.8779564,91.7233511,5503.40107,88.5967203,1.51833845,906.939169,43738.2618,989.874417
3504,77.8905567,92.8760141,91.6329348,5497.97609,88.5093861,-6.85842069,906.937259,43737.9068,-4375.99729
3505,77.9151247,92.874072,91.4946344,5489.67806,88.3758,-9.81870439,906.935349,43737.5518,-6187.83012
